File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST
"/home/paulobernardo/Documents/Pesquisa/cppstats/source/test.c",-1.6111112,-3.1111112,1.0,0.5,18,14,20,4,3,4,2
